avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
4.13,320.0,55,34,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,0,$9.99
3.8,287.0,"2,237",238,2009-03-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2009,3,0,$5.99
4.62,759.0,"1,886,326","52,886",2007-07-21 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,8,$0.00
4.62,759.0,"1,886,491","52,888",2007-07-21 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,7,8,$0.00
3.89,131.0,"10,922",463,2007-05-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2007,5,1,$3.99
3.65,304.0,"3,204",453,2008-03-01 00:00:00,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2008,3,0,$5.99
4.16,640.0,"44,702","5,782",2011-09-13 00:00:00,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2011,9,4,$19.99
4.16,640.0,"44,705","5,782",2011-09-13 00:00:00,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2011,9,4,$19.99
3.7,400.0,"2,370",274,2009-05-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,5,0,
3.78,344.0,"9,560","1,226",2009-04-15 00:00:00,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2009,4,0,
3.77,337.0,"34,369","2,029",2008-06-01 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2008,6,0,
3.86,336.0,"26,745","1,023",2009-05-09 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,5,0,$5.99
3.92,310.0,"21,889",872,2010-05-09 00:00:00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2010,5,0,$5.99
3.83,304.0,"11,870","1,287",2009-08-01 00:00:00,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,8,0,$5.99
4.74,4100.0,"207,806","6,590",2007-10-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,1,$56.64
4.74,4100.0,"207,786","6,589",2007-10-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,10,1,$56.64
3.76,240.0,"2,472",205,2009-04-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,4,0,$5.99
4.18,272.0,"24,052","2,201",2009-01-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2009,1,4,$3.99
4.2,304.0,"15,310","1,134",2010-03-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,3,0,$3.99
3.95,312.0,"15,961","2,517",2009-03-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2009,3,7,$5.99
3.87,266.0,"10,990","1,944",2009-10-01 00:00:00,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,10,2,$9.99
3.88,488.0,"2,299",190,2008-07-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2008,7,1,
3.78,352.0,631,90,2008-09-01 00:00:00,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2008,9,1,$3.99
3.83,220.0,"63,246","4,300",2008-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,9,0,$7.99
3.83,220.0,"63,248","4,300",2008-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,9,0,$7.99
3.88,174.0,"44,875","1,551",2008-12-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,12,0,$7.99
4.01,168.0,"43,592",728,2009-08-11 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,8,0,$7.99
4.02,206.0,"37,888",666,2009-11-03 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,11,0,$7.99
4.04,190.0,"37,314",524,2010-04-06 00:00:00,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,4,0,$7.99
3.98,190.0,"41,184",606,2010-05-25 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,5,0,$7.99
3.98,327.0,"51,100",848,2010-08-31 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,8,0,$7.99
3.89,297.0,"2,749",537,2008-05-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,5,3,$5.99
4.08,185.0,"6,115","1,060",2009-03-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2009,3,0,
3.76,330.0,"4,961",773,2009-04-15 00:00:00,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2009,4,0,
4.17,240.0,"7,871",561,2010-01-01 00:00:00,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,1,0,$3.99
3.89,394.0,"8,893","1,356",2010-05-01 00:00:00,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2010,5,5,$4.99
3.83,276.0,"7,991","1,021",2009-10-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2009,10,2,$5.99
3.78,390.0,"375,125","20,760",2009-08-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,8,9,$5.99
3.78,390.0,"375,102","20,759",2009-08-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,8,9,$5.99
3.91,360.0,"134,574","8,888",2010-07-13 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,7,1,$5.99
3.91,360.0,"134,582","8,888",2010-07-13 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,7,1,$5.99
4.2,224.0,"108,466","6,959",2010-02-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,2,5,$6.99
4.2,224.0,"108,447","6,956",2010-02-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,2,5,$6.99
3.79,362.0,"6,366",646,2010-10-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,10,2,$5.99
3.83,290.0,"21,681","2,008",2010-01-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,1,0,$5.99
3.83,290.0,"21,683","2,008",2010-01-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,1,0,$5.99
3.46,325.0,"20,177","2,406",2010-02-01 00:00:00,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,2,4,$5.99
3.66,326.0,"6,495",802,2009-05-05 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,5,1,$4.99
3.27,232.0,"6,838","1,493",2011-02-01 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,2,2,$5.99
3.9,304.0,"2,935",467,2011-01-01 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2011,1,0,$3.99
4.08,409.0,"77,740","10,655",2011-10-18 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,10,8,$5.99
4.08,409.0,"77,733","10,653",2011-10-18 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,10,8,$5.99
3.67,310.0,"3,176",282,2011-02-01 00:00:00,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2011,2,0,$5.99
3.82,231.0,"16,976","1,822",2011-01-04 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,1,0,$5.99
3.91,388.0,"92,499","7,606",2011-07-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,7,0,$5.99
3.91,388.0,"92,503","7,606",2011-07-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,7,0,$5.99
4.01,286.0,"2,566",502,2011-01-01 00:00:00,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2011,1,4,$3.99
4.49,1155.0,"161,911","6,492",2010-08-24 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,8,1,$25.99
4.49,1155.0,"161,920","6,492",2010-08-24 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,8,1,$25.99
3.7,304.0,"33,456","3,654",2011-04-26 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,4,0,$5.99
3.7,304.0,"33,455","3,654",2011-04-26 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,4,0,$5.99
4.23,342.0,"54,599","7,279",2012-04-01 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2012,4,6,$4.99
